"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
0.0,74.0,0.0,0.20714950561523438,"Clown masks have been banned in the United States, and wearing one can result in a $50,000 <font color = red>fine</font>.",1.0,0.5018613338470459,"Clown masks have been banned in the United States, and wearing one can result in a $50,000 <font color = green>good</font>.","Successful"
0.0,1785.0,0.0,0.1880071759223938,"Scott Walker <font color = red>says</font> it was Thomas Jefferson who <font color = red>uttered</font> the 'governs least' quote",0.0,0.384509801864624,"Scott Walker <font color = red>articulates</font> it was Thomas Jefferson who <font color = red>rounded</font> the 'governs least' quote","Failed"
0.0,110.0,0.0,0.2491779923439026,"RNC chairman Michael Steele says VA has a manual that encourages vets to <font color = red>commit</font> suicide ",1.0,0.6017673015594482,"RNC chairman Michael Steele says VA has a manual that encourages vets to <font color = green>finance</font> suicide ","Successful"
0.0,41.0,0.0,0.48874592781066895,"Bill Maher says GOP <font color = red>proposal</font> would limit seniors to $15,000 spending under Medicare",1.0,0.5519099235534668,"Bill Maher says GOP <font color = green>address</font> would limit seniors to $15,000 spending under Medicare","Successful"
0.0,1.0,1.0,0.560151994228363,"Source:",1.0,0.560151994228363,"Source:","Skipped"
0.0,159.0,0.0,0.3581520915031433,"Obama ad distorts McCain's stem <font color = red>cell</font> position",1.0,0.6082677245140076,"Obama ad distorts McCain's stem <font color = green>key</font> position","Successful"
0.0,7809.0,0.0,0.21277540922164917,"A <font color = red>high</font> <font color = red>school</font> <font color = red>boy</font> was <font color = red>shot</font> by a <font color = red>police</font> <font color = red>officer</font> who mistook his <font color = red>saxophone</font> for a <font color = red>gun</font>.",1.0,0.731185257434845,"A <font color = green>exorbitant</font> <font color = green>seminar</font> <font color = green>lad</font> was <font color = green>catapulted</font> by a <font color = green>guards</font> <font color = green>lieutenant</font> who mistook his <font color = green>erhu</font> for a <font color = green>armament</font>.","Successful"
0.0,64.0,0.0,0.2974475622177124,"UPDATED: Clay Dafoe says Austin bus riders subsidize commuter <font color = red>rail</font>",1.0,0.571749210357666,"UPDATED: Clay Dafoe says Austin bus riders subsidize commuter <font color = green>abuse</font>","Successful"
0.0,1.0,1.0,0.5042104721069336,"Rubio's infamous boots were made in India, not Wisconsin",1.0,0.5042104721069336,"Rubio's infamous boots were made in India, not Wisconsin","Skipped"
0.0,5718.0,0.0,0.20847737789154053,"<font color = red>Grisly</font> photograph <font color = red>shows</font> the Buckley <font color = red>family</font>, whose <font color = red>children</font> <font color = red>beheaded</font> their <font color = red>mother</font> with an <font color = red>axe</font> on Halloween.",1.0,0.5381746292114258,"<font color = green>Astonishing</font> photograph <font color = green>conjures</font> the Buckley <font color = green>class</font>, whose <font color = green>tykes</font> <font color = green>butchered</font> their <font color = green>ma</font> with an <font color = green>sword</font> on Halloween.","Successful"
0.0,121.0,0.0,0.28229188919067383,"Townhall editor claims U.S. <font color = red>agency</font> can shut down a business for any reason",1.0,0.5576989650726318,"Townhall editor claims U.S. <font color = green>dept</font>. can shut down a business for any reason","Successful"
0.0,5655.0,0.0,0.08732891082763672,"The <font color = red>remains</font> of a Nazi <font color = red>soldier</font> were <font color = red>found</font> in the <font color = red>belly</font> of a <font color = red>giant</font> <font color = red>catfish</font>.",1.0,0.8420732021331787,"The <font color = green>reflections</font> of a Nazi <font color = green>partisan</font> were <font color = green>seen</font> in the <font color = green>bottom</font> of a <font color = green>great</font> <font color = green>conch</font>.","Successful"
0.0,1211.0,0.0,0.09097856283187866,"The rapper DMX (Earl Simmons) <font color = red>died</font> in February 2018.",0.0,0.14847558736801147,"The rapper DMX (Earl Simmons) <font color = red>moulded</font> in February 2018.","Failed"
0.0,73.0,0.0,0.3958491086959839,"You’ll <font color = red>get</font> money and Outback certificates for forwarding an email",1.0,0.5309528708457947,"You’ll <font color = green>meet</font> money and Outback certificates for forwarding an email","Successful"
0.0,15250.0,0.0,0.027822673320770264,"A Maryland <font color = red>doctor</font> who <font color = red>participated</font> in a <font color = red>secret</font> <font color = red>surgery</font> to <font color = red>remove</font> a <font color = red>blood</font> clot from Hillary Clinton's <font color = red>brain</font> <font color = red>died</font> <font color = red>suddenly</font> under <font color = red>mysterious</font> <font color = red>circumstances</font>.",1.0,0.5372956395149231,"A Maryland <font color = green>phd</font> who <font color = green>attended</font> in a <font color = green>seclusion</font> <font color = green>operation</font> to <font color = green>void</font> a <font color = green>lineage</font> clot from Hillary Clinton's <font color = green>brainpower</font> <font color = green>cast</font> <font color = green>sharp</font> under <font color = green>mystic</font> <font color = green>states</font>.","Successful"
0.0,6653.0,0.0,0.029862284660339355,"<font color = red>Photograph</font> <font color = red>depicts</font> a Jewish <font color = red>mother</font> <font color = red>hugging</font> her <font color = red>toddler</font> <font color = red>daughter</font> before both were <font color = red>shot</font> to <font color = red>death</font> by Nazis.",0.0,0.3004436492919922,"<font color = red>Picture</font> <font color = red>qualifies</font> a Jewish <font color = red>granny</font> <font color = red>cuddling</font> her <font color = red>yearling</font> <font color = red>stepdaughter</font> before both were <font color = red>projected</font> to <font color = red>casualty</font> by Nazis.","Failed"
0.0,1.0,1.0,0.9327090382575989,"Cloonen says her GOP opponent wants to strip seniors of their Social Security, Medicare benefits",1.0,0.9327090382575989,"Cloonen says her GOP opponent wants to strip seniors of their Social Security, Medicare benefits","Skipped"
0.0,111.0,0.0,0.2628689408302307,"Breitbart gets the wrong Loretta Lynch in Whitewater <font color = red>claim</font>",1.0,0.6002042889595032,"Breitbart gets the wrong Loretta Lynch in Whitewater <font color = green>application</font>","Successful"
