"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
0.0,1.0,1.0,0.560151994228363,"Source:",1.0,0.560151994228363,"Source:","Skipped"
0.0,86.0,0.0,0.3534443974494934,"AOL Instant Messaging will <font color = red>disappear</font> if you don’t forward <font color = red>emails</font> about it",1.0,0.5607348680496216,"AOL Instant Messaging will <font color = green>miss</font> if you don’t forward <font color = green>mails</font> about it","Successful"
0.0,1.0,1.0,0.5084894895553589,"Did Gingrich say he supports amnesty for all illegal immigrants?",1.0,0.5084894895553589,"Did Gingrich say he supports amnesty for all illegal immigrants?","Skipped"
0.0,1273.0,0.0,0.17283695936203003,"<font color = red>Wounded</font> Warriors Project is a Fraud – Fiction",0.0,0.1772850751876831,"<font color = red>Insulted</font> Warriors Project is a Fraud – Fiction","Failed"
0.0,5480.0,0.0,0.08640819787979126,"A <font color = red>photograph</font> <font color = red>shows</font> <font color = red>boxer</font> Muhammad Ali with <font color = red>musician</font> Michael Jackson.",0.0,0.22841095924377441,"A <font color = red>snapshot</font> <font color = red>leads</font> <font color = red>lightweight</font> Muhammad Ali with <font color = red>player</font> Michael Jackson.","Failed"
0.0,2943.0,0.0,0.1478579044342041,"Cheney on <font color = red>torture</font> <font color = red>report</font>: Saddam Hussein 'had a 10-year <font color = red>relationship</font> with al-Qaida'",0.0,0.3341764807701111,"Cheney on <font color = red>violence</font> <font color = red>lyric</font>: Saddam Hussein 'had a 10-year <font color = red>applicability</font> with al-Qaida'","Failed"
0.0,1.0,1.0,0.8577487468719482,"The world’s biggest woman?",1.0,0.8577487468719482,"The world’s biggest woman?","Skipped"
0.0,14426.0,0.0,0.04387634992599487,"A new study reporting on the 2015 <font color = red>death</font> of a Colorado infant <font color = red>claims</font> the <font color = red>event</font> was the <font color = red>world</font>’s <font color = red>first</font> <font color = red>documented</font> <font color = red>pot</font> overdose.",1.0,0.556641697883606,"A new study reporting on the 2015 <font color = green>dead</font> of a Colorado infant <font color = green>draws</font> the <font color = green>preliminary</font> was the <font color = green>commonwealth</font>’s <font color = green>between</font> <font color = green>written</font> <font color = green>pan</font> overdose.","Successful"
0.0,1.0,1.0,0.5553619265556335,"Ted Cruz says he's opposed shutdowns, but he hasn't always",1.0,0.5553619265556335,"Ted Cruz says he's opposed shutdowns, but he hasn't always","Skipped"
0.0,34.0,0.0,0.41676175594329834,"Ken Block says Rhode Island's unemployment insurance system is the most <font color = red>expensive</font> in the U.S.",1.0,0.5586302280426025,"Ken Block says Rhode Island's unemployment insurance system is the most <font color = green>high</font> in the U.S.","Successful"
